CRASH DATE,hour,LATITUDE,LONGITUDE,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3
11/27/2022,1,40.7620240,-74.0011600,0,0,0,0,Unspecified,Unspecified,
11/27/2022,16,40.7325940,-73.9744200,1,0,0,0,Unspecified,Unspecified,
11/27/2022,1,40.7616650,-73.9846600,0,0,0,0,Driver Inattention/Distraction,Unspecified,
11/27/2022,13,40.7683800,-73.9928100,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,
11/27/2022,1,40.8241840,-73.9372300,0,0,0,0,Turning Improperly,Aggressive Driving/Road Rage,
11/27/2022,21,40.8612560,-73.9256740,1,0,0,0,Passing or Lane Usage Improper,Unspecified,
11/27/2022,7,40.7660500,-73.9973000,1,0,0,0,Fell Asleep,,
11/27/2022,21,40.7454450,-73.9890900,0,0,0,0,Unspecified,Unspecified,
11/27/2022,23,40.7472040,-73.9971100,0,0,0,0,Unspecified,,
11/27/2022,1,40.7323570,-73.9988900,0,0,0,0,Driver Inattention/Distraction,Unspecified,
11/27/2022,20,40.8243560,-73.9408300,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,
11/28/2022,20,40.7615500,-73.9665900,1,0,1,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,
11/28/2022,21,40.8625800,-73.9253850,1,0,1,0,Traffic Control Disregarded,,
11/28/2022,15,40.8473850,-73.9407000,0,0,0,0,Unsafe Speed,Unspecified,
11/28/2022,22,40.7909050,-73.9391400,1,0,0,0,Unspecified,Unspecified,
11/28/2022,19,40.7183340,-73.9875260,0,0,0,0,Driver Inattention/Distraction,Unspecified,
11/28/2022,8,40.7466350,-73.9763260,0,0,0,0,Driver Inattention/Distraction,Unspecified,
11/28/2022,17,40.7678150,-73.9895100,1,0,0,0,Unspecified,Unspecified,
11/28/2022,8,40.7224000,-73.9916500,0,0,0,0,Unspecified,,
11/28/2022,10,40.8064080,-73.9401600,0,0,0,0,Driver Inattention/Distraction,Unspecified,
11/28/2022,8,40.7092320,-74.0020200,0,0,0,0,Unspecified,Unspecified,
11/28/2022,10,40.7602270,-73.9615250,1,0,1,0,Failure to Yield Right-of-Way,,
11/28/2022,13,40.8007900,-73.9349400,1,0,1,0,Unspecified,,
11/28/2022,13,40.7584650,-73.9709240,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,
11/28/2022,8,40.7267500,-73.9738100,0,0,0,0,Turning Improperly,Unspecified,
11/28/2022,21,40.7879100,-73.9557900,0,0,0,0,Driver Inattention/Distraction,,
11/28/2022,12,40.7190550,-74.0124500,0,0,0,0,Unspecified,Unspecified,
11/28/2022,7,40.7666320,-73.9532600,0,0,0,0,Driver Inattention/Distraction,Unspecified,
11/28/2022,12,40.7592500,-73.9651900,1,0,0,0,Driver Inattention/Distraction,,
11/28/2022,20,40.7631100,-73.9625240,0,0,0,0,Driver Inattention/Distraction,Unspecified,
11/28/2022,19,40.8018000,-73.9610800,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,
11/28/2022,9,40.7264480,-73.9937700,0,0,0,0,Unspecified,Unspecified,
11/28/2022,14,40.7161030,-73.9940400,1,0,1,0,Failure to Yield Right-of-Way,,
11/28/2022,17,40.7560350,-73.9869500,1,0,0,0,Traffic Control Disregarded,Unspecified,
11/28/2022,11,40.7802930,-73.9456700,1,0,1,0,Unspecified,,
11/28/2022,17,40.7889480,-73.9405700,1,0,1,0,Unspecified,,
11/28/2022,18,40.7950500,-73.9331700,1,0,1,0,Traffic Control Disregarded,,
11/28/2022,13,40.8346800,-73.9444350,0,0,0,0,Driver Inattention/Distraction,Unspecified,
11/28/2022,0,40.7456800,-73.9721300,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,
11/28/2022,18,40.7521170,-73.9755600,1,0,0,0,Driver Inattention/Distraction,Unspecified,
11/29/2022,13,40.7109830,-74.0005200,0,0,0,0,Unspecified,,
11/29/2022,0,40.7284620,-73.9756800,1,0,0,0,Driver Inattention/Distraction,Unspecified,
11/29/2022,18,40.7293700,-73.9840100,1,0,1,0,Driver Inattention/Distraction,,
11/29/2022,16,40.7247800,-73.9973140,0,0,0,0,Driver Inattention/Distraction,Unspecified,
11/29/2022,10,40.7859230,-73.9551240,0,0,0,0,Driver Inattention/Distraction,Unspecified,
11/29/2022,19,40.7166820,-73.9824400,1,0,0,0,Other Vehicular,Unsafe Speed,
11/29/2022,8,40.7144900,-73.9972100,1,0,0,0,Unspecified,Unspecified,
11/29/2022,0,40.8122400,-73.9534400,0,0,0,0,Passing Too Closely,Unspecified,
11/29/2022,12,40.8029700,-73.9638700,0,0,0,0,Passing Too Closely,Unspecified,
11/29/2022,15,40.7906270,-73.9424440,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,
11/29/2022,19,40.8298200,-73.9428500,0,0,0,0,Unspecified,Unspecified,
11/29/2022,0,40.7137100,-73.9990700,0,0,0,0,Driver Inattention/Distraction,Unspecified,
11/29/2022,2,40.7015040,-74.0125600,0,0,0,0,Driver Inattention/Distraction,,
11/29/2022,21,40.7889480,-73.9405700,0,0,0,0,Traffic Control Disregarded,Other Vehicular,Other Vehicular
11/29/2022,17,40.7872200,-73.9520650,0,0,0,0,Following Too Closely,Unspecified,
11/29/2022,23,40.7401850,-73.9863740,0,0,0,0,Traffic Control Disregarded,Unspecified,
11/29/2022,12,0.0000000,0.0000000,1,0,1,0,Driver Inattention/Distraction,,
11/29/2022,13,40.7924840,-73.9468300,0,0,0,0,Unspecified,Unspecified,
11/30/2022,23,40.7599000,-73.9804300,1,0,1,0,Unspecified,,
11/30/2022,14,40.8154640,-73.9597550,0,0,0,0,Driverless/Runaway Vehicle,Unspecified,Unspecified
11/30/2022,19,40.7620400,-73.9717600,0,0,0,0,Driver Inattention/Distraction,Unspecified,
11/30/2022,14,40.7979430,-73.9400300,0,0,0,0,Following Too Closely,Unspecified,
11/30/2022,18,40.7461300,-73.9799400,0,0,0,0,Driver Inattention/Distraction,Unspecified,
11/30/2022,12,40.7177240,-73.9857700,2,0,0,0,Other Vehicular,Unspecified,Unspecified
11/30/2022,18,40.7954940,-73.9737600,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,
11/30/2022,8,40.7634600,-73.9992200,0,0,0,0,Unspecified,Unspecified,
11/30/2022,17,40.7504920,-73.9717200,1,0,0,0,Unspecified,,
11/30/2022,5,40.7604030,-73.9874800,0,0,0,0,Unspecified,,
11/30/2022,14,40.7888800,-73.9778600,1,0,1,0,Driver Inattention/Distraction,,
11/30/2022,20,40.7596400,-73.9581700,0,0,0,0,Driver Inattention/Distraction,Unspecified,
11/30/2022,15,40.7387730,-73.9924240,1,0,0,0,Unspecified,Unspecified,
11/30/2022,11,40.7632450,-73.9805900,0,0,0,0,Unspecified,Unspecified,
11/30/2022,16,40.7477650,-73.9829600,0,0,0,0,Turning Improperly,Unspecified,
11/30/2022,16,40.7653430,-73.9548650,0,0,0,0,Following Too Closely,Unspecified,
11/30/2022,10,40.8455200,-73.9346900,0,0,0,0,Backing Unsafely,Unspecified,
11/30/2022,10,40.7551400,-73.9913100,1,0,1,0,Unspecified,,
11/30/2022,16,40.8391720,-73.9434740,0,0,0,0,Turning Improperly,Unspecified,
11/30/2022,13,40.7540550,-73.9762900,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,
11/30/2022,12,40.7135770,-73.9960700,1,0,1,0,Driver Inattention/Distraction,,
11/30/2022,19,40.8020740,-73.9497900,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,
11/30/2022,16,40.7615000,-73.9978260,1,0,0,0,Lane Marking Improper/Inadequate,,
11/30/2022,2,40.8618620,-73.9249300,1,0,1,0,Driver Inattention/Distraction,,
11/30/2022,22,40.7406430,-73.9758100,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,
11/30/2022,14,40.7398000,-73.9930500,0,0,0,0,Driver Inattention/Distraction,Unspecified,
11/30/2022,13,40.8672750,-73.9192200,0,0,0,0,Unsafe Lane Changing,Unspecified,
12/1/2022,8,40.7879500,-73.9494300,1,0,0,0,Turning Improperly,Unspecified,
12/1/2022,17,40.7679140,-73.9661560,0,0,0,0,Driver Inattention/Distraction,Unspecified,
12/1/2022,17,40.7198300,-73.9875500,1,0,1,0,View Obstructed/Limited,,
12/1/2022,13,40.7177240,-73.9857700,1,0,1,0,Driver Inattention/Distraction,,
12/1/2022,13,40.7358600,-73.9932560,1,0,0,0,Unspecified,Unspecified,
12/1/2022,10,40.7751770,-73.9572800,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,
12/1/2022,8,40.8723140,-73.9127400,1,0,0,0,Traffic Control Disregarded,Unspecified,
12/1/2022,18,40.7556000,-73.9760700,1,0,1,0,Unspecified,,
12/1/2022,23,40.7791440,-73.9447800,0,0,0,0,Unspecified,Unspecified,
12/1/2022,23,40.8377800,-73.9468600,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,
12/1/2022,15,40.8456040,-73.9370100,0,0,0,0,Unspecified,,
12/1/2022,3,40.7594300,-73.9771300,0,0,0,0,Unspecified,,
12/1/2022,22,40.8270570,-73.9520200,1,0,0,0,Driver Inexperience,,
12/1/2022,13,40.7172780,-73.9954400,0,0,0,0,Driver Inattention/Distraction,Unspecified,
12/1/2022,10,40.7623300,-73.9684600,0,0,0,0,Passing or Lane Usage Improper,Unspecified,
12/1/2022,11,40.8107640,-73.9526000,1,0,0,0,Driver Inattention/Distraction,Unspecified,
12/1/2022,15,40.7964700,-73.9364900,1,0,0,0,Unspecified,Unspecified,
12/1/2022,8,40.7148320,-73.9926300,0,0,0,0,Driver Inattention/Distraction,Unspecified,
12/1/2022,14,40.7949600,-73.9506400,0,0,0,0,Passing Too Closely,Unspecified,
12/1/2022,9,40.7404400,-74.0020300,0,0,0,0,Passing Too Closely,Unspecified,
12/1/2022,15,40.8081050,-73.9463040,0,0,0,0,Unspecified,Unspecified,
12/1/2022,16,40.7588460,-73.9960560,0,0,0,0,Passing or Lane Usage Improper,Unspecified,
12/1/2022,11,40.7915700,-73.9446900,0,0,0,0,Passing Too Closely,Unspecified,
12/1/2022,17,40.7100800,-74.0163900,1,0,1,0,Driver Inattention/Distraction,,
12/1/2022,19,40.7976760,-73.9492900,0,0,0,0,Driver Inattention/Distraction,Unspecified,
12/1/2022,11,40.7104100,-74.0094760,1,0,1,0,Failure to Yield Right-of-Way,,
12/1/2022,13,40.7928730,-73.9715960,0,0,0,0,Driver Inattention/Distraction,Unspecified,
12/1/2022,9,40.7949000,-73.9702600,0,0,0,0,Driver Inattention/Distraction,Unspecified,
12/1/2022,20,40.8516580,-73.9349900,1,0,0,0,Following Too Closely,Unspecified,
12/1/2022,0,40.8172200,-73.9522800,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,
12/1/2022,5,40.7391660,-73.9799700,2,0,1,0,Failure to Yield Right-of-Way,,
12/1/2022,20,40.7519650,-73.9908450,0,0,0,0,Backing Unsafely,Unspecified,
12/1/2022,15,40.8248250,-73.9406700,0,0,0,0,Passing Too Closely,Unspecified,
12/2/2022,22,40.8340600,-73.9448850,3,0,0,0,Driver Inattention/Distraction,Unspecified,
12/2/2022,21,40.7610100,-73.9850100,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,
12/2/2022,16,40.7672900,-73.9666100,0,0,0,0,Driver Inattention/Distraction,Unspecified,
12/2/2022,9,0.0000000,0.0000000,1,0,0,0,Unspecified,Unspecified,Unspecified
12/2/2022,22,40.7133670,-73.9824400,0,0,0,0,Other Vehicular,,
12/2/2022,19,40.7575070,-73.9766900,1,0,0,0,Unspecified,Unspecified,
12/2/2022,0,40.7117770,-73.9997100,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,
12/2/2022,18,40.8312260,-73.9421540,0,0,0,0,Alcohol Involvement,Other Vehicular,
12/2/2022,12,40.7580220,-73.9818040,0,0,0,0,Passing Too Closely,Unspecified,
12/2/2022,13,40.7622260,-73.9681900,0,0,0,0,Unspecified,,
12/2/2022,23,40.7198300,-73.9875500,0,0,0,0,Oversized Vehicle,Traffic Control Disregarded,
12/2/2022,20,40.7199800,-73.9836500,0,0,0,0,Driver Inexperience,Following Too Closely,
12/2/2022,7,40.7993050,-73.9432400,0,0,0,0,Fell Asleep,Unspecified,
12/2/2022,12,40.7540630,-73.9938800,0,0,0,0,Driver Inattention/Distraction,Unspecified,
12/2/2022,13,40.7673900,-73.9823700,0,0,0,0,Driver Inattention/Distraction,Unspecified,
12/2/2022,10,40.7328600,-73.9911900,0,0,0,0,Driver Inattention/Distraction,Unspecified,
12/2/2022,11,40.7824820,-73.9847900,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,
12/2/2022,21,40.8122000,-73.9422600,0,0,0,0,Turning Improperly,Driver Inexperience,
12/2/2022,22,40.7241360,-73.9926150,0,0,0,0,Alcohol Involvement,Unspecified,
12/2/2022,12,40.7803100,-73.9856900,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,
12/2/2022,14,40.7790400,-73.9524000,1,0,1,0,,,
12/2/2022,13,40.8017540,-73.9450300,0,0,0,0,Driver Inattention/Distraction,,
12/2/2022,17,40.7972600,-73.9405300,1,0,1,0,Unspecified,,
12/2/2022,10,40.7621040,-73.9601440,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,
12/2/2022,6,40.7593080,-73.9653000,1,0,0,0,Driver Inattention/Distraction,Unspecified,
12/2/2022,3,40.7489970,-73.9781000,0,0,0,0,Backing Unsafely,,
12/3/2022,13,40.7861820,-73.9814500,0,0,0,0,Unspecified,,
12/3/2022,21,40.7592700,-73.9622200,0,0,0,0,Driver Inattention/Distraction,Unspecified,
12/3/2022,9,40.7130780,-73.9850700,1,0,0,0,Driver Inexperience,Unspecified,
12/3/2022,8,40.7083000,-74.0112500,0,0,0,0,Driver Inattention/Distraction,Unsafe Lane Changing,
12/3/2022,0,40.7617870,-73.9574500,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,
12/3/2022,0,40.7343370,-74.0023960,0,0,0,0,Driver Inattention/Distraction,Unspecified,
12/3/2022,21,40.8038940,-73.9520400,1,0,0,0,Traffic Control Disregarded,Unspecified,
12/3/2022,5,40.7310180,-73.9859160,0,0,0,0,Unspecified,Unspecified,
12/3/2022,23,40.7770040,-73.9637400,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Driver Inattention/Distraction,
12/3/2022,2,40.7899480,-73.9429300,0,0,0,0,Traffic Control Disregarded,Unspecified,
12/3/2022,3,40.7547450,-73.9879000,0,0,0,0,Following Too Closely,Unspecified,
12/3/2022,22,40.7204780,-73.9897200,0,0,0,0,Driver Inattention/Distraction,Unspecified,
12/3/2022,1,40.7514200,-73.9876560,0,0,0,0,Passing or Lane Usage Improper,Unspecified,
12/3/2022,9,40.7656250,-73.9874100,0,0,0,0,Unspecified,Unspecified,
12/3/2022,5,40.7979000,-73.9421540,0,0,0,0,Driver Inattention/Distraction,Unspecified,
12/3/2022,19,40.7953100,-73.9359200,0,0,0,0,Failure to Yield Right-of-Way,,
12/3/2022,23,40.8655360,-73.9272800,0,0,0,0,Driver Inexperience,Unspecified,Unspecified
12/3/2022,1,40.7209660,-73.9821800,0,0,0,0,Turning Improperly,Unspecified,Unspecified
12/3/2022,12,40.7810800,-73.9853740,1,0,0,0,Unsafe Speed,Unspecified,
12/3/2022,3,40.7557560,-73.9647900,0,0,0,0,Driver Inattention/Distraction,Unspecified,
12/3/2022,15,40.7896840,-73.9481500,0,0,0,0,Passing Too Closely,Unspecified,
12/3/2022,14,40.7204780,-73.9897200,1,0,0,0,Turning Improperly,Other Vehicular,
12/3/2022,12,40.7591440,-73.9958400,0,0,0,0,Passing Too Closely,Unspecified,
12/3/2022,17,40.7579080,-73.9893000,0,0,0,0,Passing or Lane Usage Improper,Unspecified,
12/3/2022,12,40.7939720,-73.9444300,0,0,0,0,Following Too Closely,Unspecified,Unspecified
12/3/2022,17,40.7387540,-74.0055000,1,0,1,0,Driver Inattention/Distraction,,
12/3/2022,20,40.8277300,-73.9495200,0,0,0,0,Unspecified,,
12/3/2022,0,40.7526860,-74.0005340,0,0,0,0,Backing Unsafely,Unspecified,
12/3/2022,12,40.7230340,-73.9949200,1,0,0,0,Driver Inattention/Distraction,Driver Inexperience,
12/3/2022,23,40.8046700,-73.9321900,0,0,0,0,Unspecified,,
12/3/2022,22,40.8025600,-73.9430000,2,0,0,0,Unspecified,,
12/3/2022,13,40.8216130,-73.9546500,0,0,0,0,Unspecified,Unspecified,
12/3/2022,2,40.7972600,-73.9405300,3,0,0,0,Unspecified,Unspecified,
12/3/2022,11,40.7969860,-73.9317500,1,0,0,0,Unspecified,Unspecified,
12/3/2022,8,40.7561150,-73.9695000,0,0,0,0,Passing Too Closely,Unspecified,
12/3/2022,20,40.8593250,-73.9313200,0,0,0,0,Unspecified,Unspecified,
12/3/2022,18,40.7892040,-73.9548300,0,0,0,0,Driver Inattention/Distraction,Unspecified,
12/3/2022,18,40.8667400,-73.9287340,1,0,0,0,Unsafe Speed,Unspecified,Unspecified
12/3/2022,0,40.7890900,-73.9408700,0,0,0,0,Pavement Slippery,Unspecified,
12/3/2022,23,40.8655360,-73.9272800,0,0,0,0,Driver Inexperience,Unspecified,Unspecified
12/3/2022,20,40.7330200,-73.9907000,0,0,0,0,Unsafe Speed,Unspecified,
12/3/2022,21,40.7979430,-73.9400300,1,0,1,0,Traffic Control Disregarded,Unsafe Speed,
12/3/2022,12,40.8494830,-73.9341050,0,0,0,0,Unspecified,,
12/4/2022,14,40.7520900,-73.9775900,2,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Following Too Closely
12/4/2022,23,,,1,0,0,0,Driver Inattention/Distraction,Other Vehicular,
12/4/2022,18,40.7877580,-73.9769900,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,
12/4/2022,13,40.7699800,-73.9946500,0,0,0,0,Unspecified,Unspecified,
12/4/2022,13,40.8153200,-73.9488750,0,0,0,0,Driver Inattention/Distraction,Unspecified,
12/4/2022,10,40.7388300,-73.9831540,0,0,0,0,Unsafe Lane Changing,Unspecified,
12/4/2022,2,40.7576700,-73.9948300,0,0,0,0,Driver Inattention/Distraction,Unspecified,
12/4/2022,4,40.8109930,-73.9542900,1,0,0,0,Traffic Control Disregarded,Unspecified,
12/4/2022,17,40.7913670,-73.9441800,1,0,0,0,Failure to Yield Right-of-Way,Unsafe Speed,
12/4/2022,16,40.8139400,-73.9484250,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,
12/4/2022,20,40.7490500,-73.9938200,1,0,1,0,Unspecified,,
12/4/2022,13,40.7929200,-73.9457900,0,0,0,0,Passing Too Closely,Unspecified,
12/4/2022,17,40.7797620,-73.9443700,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,
12/4/2022,20,40.7902150,-73.9477540,0,0,0,0,Unspecified,,
12/4/2022,16,40.7558700,-73.9728240,2,0,0,0,Driver Inattention/Distraction,Unspecified,
12/4/2022,18,40.8021850,-73.9362600,0,0,0,0,Driver Inattention/Distraction,Unspecified,
12/4/2022,18,40.7390000,-73.9930000,1,0,0,0,Unspecified,Unspecified,
12/4/2022,14,40.8033300,-73.9487300,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,
12/4/2022,20,40.7515220,-73.9939600,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,
12/4/2022,16,40.7623400,-73.9823600,1,0,0,0,Driver Inattention/Distraction,,
12/4/2022,15,40.7660900,-73.9695900,0,0,0,0,Driver Inattention/Distraction,Unspecified,
12/4/2022,3,40.7502060,-74.0023400,1,0,1,0,Driver Inattention/Distraction,,
12/4/2022,14,40.7714600,-73.9943540,0,0,0,0,Unspecified,,
12/4/2022,5,40.7902950,-73.9694000,0,1,0,1,Driver Inattention/Distraction,,
12/4/2022,20,40.8503530,-73.9406100,0,0,0,0,Unspecified,,
12/5/2022,5,40.7460370,-73.9886000,0,0,0,0,Following Too Closely,,
12/5/2022,1,40.7225500,-74.0063100,0,0,0,0,Driver Inexperience,Unspecified,
12/5/2022,23,40.7338400,-74.0012100,0,0,0,0,Driver Inattention/Distraction,Unspecified,
12/5/2022,19,40.7396660,-73.9792560,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,
12/5/2022,17,40.8443680,-73.9360400,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,
12/5/2022,9,40.8069040,-73.9355240,0,0,0,0,Passing Too Closely,Unspecified,
12/5/2022,14,40.7585830,-73.9734300,1,0,1,0,Backing Unsafely,,
12/5/2022,20,40.7336200,-74.0029140,1,0,0,0,Passenger Distraction,Following Too Closely,
12/5/2022,15,40.7913360,-73.9441600,0,0,0,0,Passenger Distraction,Unspecified,
12/5/2022,8,40.7347100,-73.9799650,0,0,0,0,Backing Unsafely,,
12/5/2022,15,40.7570080,-73.9638800,1,0,1,0,Failure to Yield Right-of-Way,,
12/5/2022,16,40.7685800,-73.9872740,0,0,0,0,Passing or Lane Usage Improper,Unspecified,
12/5/2022,0,40.7098350,-74.0148850,0,0,0,0,Unspecified,Unspecified,
12/5/2022,9,40.7042240,-74.0099200,0,0,0,0,Obstruction/Debris,,
12/5/2022,8,40.7172900,-74.0015950,0,1,0,1,Failure to Yield Right-of-Way,,
12/5/2022,12,0.0000000,0.0000000,0,0,0,0,Following Too Closely,Unspecified,
12/5/2022,13,40.8465200,-73.9400700,0,0,0,0,Passing Too Closely,Unspecified,
12/5/2022,12,40.7742800,-73.9573060,1,0,1,0,Driver Inexperience,,
12/5/2022,22,40.7228160,-73.9930950,2,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,
12/5/2022,21,40.7589800,-73.9624400,1,0,0,0,Traffic Control Disregarded,Unspecified,
12/5/2022,21,40.7538300,-74.0071500,1,0,0,0,Following Too Closely,Unsafe Lane Changing,Unspecified
12/5/2022,15,40.7563500,-74.0054100,0,0,0,0,Following Too Closely,Unspecified,
12/5/2022,16,40.7842450,-73.9471000,1,0,1,0,Failure to Yield Right-of-Way,,
12/6/2022,0,40.7114330,-73.9877300,0,0,0,0,Unspecified,,
12/6/2022,1,40.7434730,-73.9767700,0,0,0,0,Passing or Lane Usage Improper,Unspecified,
12/6/2022,17,40.7596240,-73.9700850,1,0,1,0,Unspecified,,
12/6/2022,18,40.7682460,-73.9823460,0,0,0,0,Unspecified,Unspecified,
12/6/2022,15,40.8017400,-73.9647700,0,0,0,0,Following Too Closely,Following Too Closely,
12/6/2022,23,40.7603530,-73.9912400,0,0,0,0,Passing or Lane Usage Improper,Unspecified,
12/6/2022,8,40.7646830,-73.9917900,1,0,1,0,Failure to Yield Right-of-Way,,
12/6/2022,20,40.7621880,-73.9761350,0,0,0,0,Unspecified,Unspecified,
12/6/2022,12,40.7387500,-74.0025700,0,0,0,0,Driver Inattention/Distraction,Unspecified,
12/6/2022,13,40.7232300,-73.9896240,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction
12/6/2022,18,40.7814300,-73.9541850,0,0,0,0,Driver Inattention/Distraction,Unspecified,
12/6/2022,20,40.7535500,-73.9850500,0,0,0,0,Unspecified,Unspecified,
12/6/2022,21,40.7773000,-73.9825900,0,0,0,0,Passing or Lane Usage Improper,Unspecified,
12/6/2022,11,40.7710650,-73.9596500,1,0,0,0,Passing or Lane Usage Improper,Unspecified,
12/6/2022,17,40.7215730,-73.9977650,2,0,2,0,Failure to Yield Right-of-Way,,
12/6/2022,16,40.7779460,-73.9858400,1,0,1,0,Unspecified,,
12/6/2022,23,40.8024940,-73.9409000,1,0,1,0,Turning Improperly,,
12/6/2022,12,40.7265470,-74.0069600,0,0,0,0,Driver Inattention/Distraction,,
12/6/2022,20,40.7222400,-73.9863000,2,0,0,0,Unspecified,Unspecified,Unspecified
12/6/2022,13,40.7503170,-73.9911200,1,0,0,0,Passing or Lane Usage Improper,Driver Inattention/Distraction,
12/6/2022,11,0.0000000,0.0000000,0,0,0,0,Following Too Closely,Unspecified,
12/6/2022,23,40.7587900,-73.9923600,1,0,0,0,Driver Inattention/Distraction,Unspecified,
12/6/2022,16,40.7172780,-73.9954400,1,0,1,0,Driver Inattention/Distraction,,
12/6/2022,17,40.7381820,-74.0009700,2,0,0,0,Driver Inattention/Distraction,Unspecified,
12/6/2022,21,40.7382280,-73.9967700,0,0,0,0,Unspecified,Unspecified,
12/6/2022,17,40.7337070,-73.9882000,0,0,0,0,Driver Inattention/Distraction,Unspecified,
12/6/2022,22,40.7191280,-74.0069400,0,0,0,0,Unspecified,Unspecified,
12/6/2022,17,40.7461000,-73.9820560,0,0,0,0,Driver Inattention/Distraction,,
12/6/2022,19,40.7559780,-73.9769700,0,0,0,0,Unspecified,Unspecified,
12/6/2022,5,40.7686460,-73.9698300,2,0,0,0,Unspecified,Unspecified,
12/6/2022,6,40.8133900,-73.9562700,6,0,0,0,Passing or Lane Usage Improper,Unspecified,Unspecified
12/6/2022,14,40.7423440,-73.9914400,0,0,0,0,Unspecified,,
12/6/2022,21,40.7545800,-73.9991500,1,0,1,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,
12/6/2022,15,40.7472900,-73.9970300,1,0,1,0,Driverless/Runaway Vehicle,,
12/6/2022,9,40.7385520,-73.9804300,0,0,0,0,Unsafe Lane Changing,Unspecified,
